"DATE","Price","NAV","Futures","ROLL","BEFORE_ROLL","AFTER_ROLL"
"3/31/2015",16.84,16.8718,47.6,0,0,0
"3/30/2015",17.23,17.2548,48.68,0,0,0
"3/27/2015",17.14,17.323,48.87,0,0,0
"3/26/2015",18.21,18.2308,51.43,0,0,0
"3/25/2015",17.36,17.4441,49.21,0,0,0
"3/24/2015",16.79,16.8418,47.51,0,0,0
"3/23/2015",16.78,16.8207,47.45,0,0,0
"3/20/2015",16.43,16.5094,46.57,0,0,0
"3/19/2015",16.08,16.1409,45.53,0,0,0
"3/18/2015",16.76,16.5383,46.65,0,0,0
"3/17/2015",15.96,16.0209,45.19,0,0,0
"3/16/2015",16.35,16.3544,46.13,0,0,0
"3/13/2015",16.8,16.6848,47.06,0,0,1
"3/12/2015",17.44,17.419,49.13,1,,
"3/6/2015",18.24,18.2348,49.61,0,1,0
"3/5/2015",18.71,18.6578,50.76,0,0,0
"3/4/2015",19.01,18.941,51.53,0,0,0
"3/3/2015",18.49,18.57,50.52,0,0,0
"3/2/2015",18.32,18.2284,49.59,0,0,0
"2/27/2015",18.1,18.2913,49.76,0,0,0
"2/26/2015",18.03,17.7073,48.17,0,0,0
"2/25/2015",18.65,18.7442,50.99,0,0,0
"2/24/2015",18.04,18.1159,49.28,0,0,0
"2/23/2015",18.11,18.1786,49.45,0,0,0
"2/20/2015",18.65,18.6793,50.81,0,0,0
"2/19/2015",19.1,19.0546,51.83,0,0,0
"2/18/2015",19.26,19.4188,52.82,0,0,0
"2/17/2015",19.79,19.9595,54.29,0,0,0
"2/13/2015",19.62,19.7326,53.67,0,0,1
"2/12/2015",19.18,19.1777,52.16,1,,
"2/6/2015",19.47,19.3339,51.69,0,1,0
"2/5/2015",19.03,18.8816,50.48,0,0,0
"2/4/2015",18.28,18.1225,48.45,0,0,0
"2/3/2015",19.62,19.8434,53.05,0,0,0
"2/2/2015",18.62,18.5419,49.57,0,0,0
"1/30/2015",17.82,18.0449,48.24,0,0,0
"1/29/2015",16.68,16.6576,44.53,0,0,0
"1/28/2015",16.56,16.6279,44.45,0,0,0
"1/27/2015",17.21,17.2941,46.23,0,0,0
"1/26/2015",16.87,16.8903,45.15,0,0,0
"1/23/2015",17,17.0558,45.59,0,0,0
"1/22/2015",17.41,17.3254,46.31,0,0,0
"1/21/2015",17.77,17.8756,47.78,0,0,0
"1/20/2015",17.48,17.3858,46.47,0,0,0
"1/16/2015",18.33,18.3821,49.13,0,0,0
"1/15/2015",17.45,17.4845,46.73,0,0,0
"1/14/2015",18.27,18.3191,48.96,0,0,0
"1/13/2015",17.62,17.4027,46.51,0,0,1
"1/12/2015",17.41,17.4964,46.76,1,,
"1/6/2015",18.05,18.1309,47.93,0,1,0
"1/5/2015",18.79,18.9294,50.04,0,0,0
"1/2/2015",19.89,19.9327,52.69,0,0,0
"12/31/2014",20.36,20.1527,53.27,0,0,0
"12/30/2014",20.293,20.4745,54.12,0,0,0
"12/29/2014",20.3,20.2818,53.61,0,0,0
"12/26/2014",20.78,20.7066,54.73,0,0,0
"12/24/2014",21.05,21.1273,55.84,0,0,0
"12/23/2014",21.56,21.6118,57.12,0,0,0
"12/22/2014",20.92,20.9084,55.26,0,0,0
"12/19/2014",21.96,21.6168,57.13,0,0,0
"12/18/2014",20.74,20.5689,54.36,0,0,0
"12/17/2014",21.34,21.489,56.79,0,0,0
"12/16/2014",21.3,21.2888,56.26,0,0,0
"12/15/2014",21.06,21.2891,56.26,0,0,0
"12/12/2014",21.93,21.9786,58.08,0,0,1
"12/11/2014",22.68,22.7774,60.19,1,,
"12/5/2014",24.96,24.9853,65.84,0,1,0
"12/4/2014",25.34,25.3538,66.81,0,0,0
"12/3/2014",25.58,25.5705,67.38,0,0,0
"12/2/2014",25.58,25.3811,66.88,0,0,0
"12/1/2014",26.315,26.1859,69,0,0,0
"11/28/2014",25.58,25.1046,66.15,0,0,0
"11/26/2014",27.9,27.9679,73.69,0,0,0
"11/25/2014",28.03,28.1202,74.09,0,0,0
"11/24/2014",28.74,28.762,75.78,0,0,0
"11/21/2014",29.1,29.0403,76.51,0,0,0
"11/20/2014",28.73,28.7902,75.85,0,0,0
"11/19/2014",28.25,28.2783,74.5,0,0,0
"11/18/2014",28.2,28.3318,74.64,0,0,0
"11/17/2014",28.679,28.7193,75.66,0,0,0
"11/14/2014",28.83,28.7818,75.82,0,0,0
"11/13/2014",28.29,28.152,74.16,0,0,1
"11/12/2014",29.14,29.2874,77.15,1,,
"11/6/2014",29.6,29.5636,77.91,0,1,0
"11/5/2014",29.95,29.8561,78.68,0,0,0
"11/4/2014",29.3,29.2911,77.19,0,0,0
"11/3/2014",29.76,29.8948,78.78,0,0,0
"10/31/2014",30.63,30.5638,80.54,0,0,0
"10/30/2014",30.76,30.7844,81.12,0,0,0
"10/29/2014",31.23,31.1948,82.2,0,0,0
"10/28/2014",30.82,30.8991,81.42,0,0,0
"10/27/2014",30.64,30.7402,81,0,0,0
"10/24/2014",30.88,30.7453,81.01,0,0,0
"10/23/2014",31.06,31.1555,82.09,0,0,0
"10/22/2014",30.55,30.5601,80.52,0,0,0
"10/21/2014",31.3,31.3083,82.49,0,0,0
"10/20/2014",31.14,31.0886,81.91,0,0,0
"10/17/2014",31.25,31.1467,82.06,0,0,0
"10/16/2014",31.1,31.1054,81.95,0,0,0
"10/15/2014",30.67,30.7226,80.94,0,0,0
"10/14/2014",30.85,30.8216,81.2,0,0,1
"10/13/2014",31.99,32.2568,84.98,1,,
"10/7/2014",33.44,33.4383,88.85,0,1,0
"10/6/2014",34.04,33.9995,90.34,0,0,0
"10/3/2014",33.77,33.7751,89.74,0,0,0
"10/2/2014",34.37,34.2534,91.01,0,0,0
"10/1/2014",34.15,34.1485,90.73,0,0,0
"9/30/2014",34.41,34.3108,91.16,0,0,0
"9/29/2014",35.52,35.5947,94.57,0,0,0
"9/26/2014",35.16,35.2084,93.54,0,0,0
"9/25/2014",34.83,34.8287,92.53,0,0,0
"9/24/2014",35,34.9307,92.8,0,0,0
"9/23/2014",34.44,34.4644,91.56,0,0,0
"9/22/2014",34.19,34.2051,90.87,0,0,0
"9/19/2014",34.57,34.5001,91.65,0,0,0
"9/18/2014",34.62,34.6248,91.98,0,0,0
"9/17/2014",35.01,35.0845,93.2,0,0,0
"9/16/2014",35.25,35.3148,93.81,0,0,0
"9/15/2014",34.56,34.63,91.99,0,0,1
"9/12/2014",34.38,34.3981,91.37,1,,
"9/8/2014",34.7,34.5794,92.66,0,1,0
"9/5/2014",34.9,34.8158,93.29,0,0,0
"9/4/2014",35.3,35.2493,94.45,0,0,0
"9/3/2014",35.55,35.6566,95.54,0,0,0
"9/2/2014",34.79,34.6644,92.88,0,0,0
"8/29/2014",35.76,35.8149,95.96,0,0,0
"8/28/2014",35.32,35.2903,94.55,0,0,0
"8/27/2014",35.03,35.0407,93.88,0,0,0
"8/26/2014",35.04,35.0337,93.86,0,0,0
"8/25/2014",34.87,34.8438,93.35,0,0,0
"8/22/2014",34.96,34.9574,93.65,0,0,0
"8/21/2014",35.09,35.0736,93.96,0,0,0
"8/20/2014",34.86,34.8838,93.45,0,0,0
"8/19/2014",34.71,34.6639,92.86,0,0,0
"8/18/2014",35.06,34.9968,93.75,0,0,0
"8/15/2014",35.44,35.5844,95.32,0,0,0
"8/14/2014",35.11,35.122,94.08,0,0,0
"8/13/2014",36.02,36.1159,96.74,0,0,1
"8/12/2014",35.99,36.0194,96.48,1,,
"8/6/2014",35.95,35.9101,96.92,0,1,0
"8/5/2014",36.16,36.081,97.38,0,0,0
"8/4/2014",36.48,36.4188,98.29,0,0,0
"8/1/2014",36.19,36.2684,97.88,0,0,0
"7/31/2014",36.315,36.3764,98.17,0,0,0
"7/30/2014",36.92,37.1551,100.27,0,0,0
"7/29/2014",37.39,37.4149,100.97,0,0,0
"7/28/2014",37.64,37.6749,101.67,0,0,0
"7/25/2014",37.77,37.8325,102.09,0,0,0
"7/24/2014",37.82,37.8258,102.07,0,0,0
"7/23/2014",38.16,38.2155,103.12,0,0,0
"7/22/2014",37.95,37.9456,102.39,0,0,0
"7/21/2014",38.1,38.1204,102.86,0,0,0
"7/18/2014",37.72,37.785,101.95,0,0,0
"7/17/2014",37.83,37.8784,102.2,0,0,0
"7/16/2014",37.31,37.2859,100.6,0,0,0
"7/15/2014",36.88,36.8898,99.53,0,0,1
"7/14/2014",37.32,37.2425,100.48,1,,
"7/8/2014",38.18,38.1239,103.4,0,1,0
"7/7/2014",38.17,38.1726,103.53,0,0,0
"7/3/2014",38.25,38.3704,104.06,0,0,0
"7/2/2014",38.4,38.5259,104.48,0,0,0
"7/1/2014",38.86,38.8436,105.34,0,0,0
"6/30/2014",38.88,38.8553,105.37,0,0,0
"6/27/2014",38.98,38.9935,105.74,0,0,0
"6/26/2014",38.97,39.031,105.84,0,0,0
"6/25/2014",39.29,39.275,106.5,0,0,0
"6/24/2014",39.09,39.1023,106.03,0,0,0
"6/23/2014",39.16,39.1551,106.17,0,0,0
"6/20/2014",39.32,39.4003,106.83,0,0,0
"6/19/2014",39.13,39.1133,106.05,0,0,0
"6/18/2014",39.01,38.9443,105.59,0,0,0
"6/17/2014",38.99,39.0481,105.87,0,0,0
"6/16/2014",39.17,39.2073,106.3,0,0,0
"6/13/2014",39.12,39.1613,106.17,0,0,1
"6/12/2014",39.08,39.0181,105.78,1,,
"6/6/2014",37.61,37.5838,102.66,0,1,0
"6/5/2014",37.55,37.5186,102.48,0,0,0
"6/4/2014",37.51,37.5779,102.64,0,0,0
"6/3/2014",37.64,37.5859,102.66,0,0,0
"6/2/2014",37.53,37.517,102.47,0,0,0
"5/30/2014",37.68,37.6064,102.71,0,0,0
"5/29/2014",37.91,37.9264,103.58,0,0,0
"5/28/2014",37.68,37.6121,102.72,0,0,0
"5/27/2014",38.14,38.1218,104.11,0,0,0
"5/23/2014",38.18,38.2126,104.35,0,0,0
"5/22/2014",38.01,37.9899,103.74,0,0,0
"5/21/2014",37.98,38.1114,104.07,0,0,0
"5/20/2014",37.52,37.4749,102.33,0,0,0
"5/19/2014",37.38,37.3951,102.11,0,0,0
"5/16/2014",37.23,37.2028,101.58,0,0,0
"5/15/2014",37.04,37.0386,101.13,0,0,0
"5/14/2014",37.18,37.2628,101.74,0,0,0
"5/13/2014",37.04,37.0106,101.05,0,0,1
"5/12/2014",36.59,36.6047,99.94,1,,
"5/6/2014",36.19,36.1711,99.5,0,1,0
"5/5/2014",36.14,36.1644,99.48,0,0,0
"5/2/2014",36.29,36.2679,99.76,0,0,0
"5/1/2014",36.16,36.1448,99.42,0,0,0
"4/30/2014",36.32,36.2618,99.74,0,0,0
"4/29/2014",36.72,36.8223,101.28,0,0,0
"4/28/2014",36.71,36.6629,100.84,0,0,0
"4/25/2014",36.6,36.5774,100.6,0,0,0
"4/24/2014",37.05,37.0653,101.94,0,0,0
"4/23/2014",36.91,36.8842,101.44,0,0,0
"4/22/2014",37,36.9974,101.75,0,0,0
"4/21/2014",37.64,37.6889,103.65,0,0,0
"4/17/2014",37.66,37.5896,103.37,0,0,0
"4/16/2014",37.48,37.4667,103.03,0,0,0
"4/15/2014",37.39,37.4564,103,0,0,1
"4/14/2014",37.38,37.5334,103.21,1,,
"4/8/2014",36.9,36.9569,102.56,0,1,0
"4/7/2014",36.28,36.1935,100.44,0,0,0
"4/4/2014",36.43,36.4476,101.14,0,0,0
"4/3/2014",36.14,36.1419,100.29,0,0,0
"4/2/2014",35.8,35.901,99.62,0,0,0
"4/1/2014",35.83,35.9448,99.74,0,0,0
"3/31/2014",36.59,36.6086,101.58,0,0,0
"3/28/2014",36.62,36.6428,101.67,0,0,0
"3/27/2014",36.5,36.5028,101.28,0,0,0
"3/26/2014",36.09,36.1357,100.26,0,0,0
"3/25/2014",35.77,35.7505,99.19,0,0,0
"3/24/2014",35.82,35.8988,99.6,0,0,0
"3/21/2014",35.84,35.8502,99.46,0,0,0
"3/20/2014",35.58,35.6491,98.9,0,0,0
"3/19/2014",35.71,35.7471,99.17,0,0,0
"3/18/2014",35.58,35.6433,98.88,0,0,0
"3/17/2014",35.15,35.1898,97.62,0,0,0
"3/14/2014",35.53,35.5306,98.56,0,0,0
"3/13/2014",35.34,35.3078,97.94,0,0,1
"3/12/2014",35.35,35.2148,97.68,1,,
"3/6/2014",36.57,36.4298,101.56,0,1,0
"3/5/2014",36.24,36.3909,101.45,0,0,0
"3/4/2014",37.06,37.0659,103.33,0,0,0
"3/3/2014",37.52,37.6368,104.92,0,0,0
"2/28/2014",36.74,36.8027,102.59,0,0,0
"2/27/2014",36.69,36.735,102.4,0,0,0
"2/26/2014",36.75,36.8036,102.59,0,0,0
"2/25/2014",36.59,36.5315,101.83,0,0,0
"2/24/2014",36.79,36.8871,102.82,0,0,0
"2/21/2014",36.69,36.6661,102.2,0,0,0
"2/20/2014",36.88,36.8639,102.75,0,0,0
"2/19/2014",36.9,36.8966,102.84,0,0,0
"2/18/2014",36.66,36.6318,102.1,0,0,0
"2/14/2014",35.91,35.9271,100.13,0,0,0
"2/13/2014",35.87,35.8991,100.05,0,0,1
"2/12/2014",35.8,35.853,99.92,1,,
"2/6/2014",34.9,34.9223,97.84,0,1,0
"2/5/2014",34.71,34.7586,97.38,0,0,0
"2/4/2014",34.74,34.6913,97.19,0,0,0
"2/3/2014",34.52,34.4208,96.43,0,0,0
"1/31/2014",34.8,34.8009,97.49,0,0,0
"1/30/2014",34.95,35.0656,98.23,0,0,0
"1/29/2014",34.73,34.7556,97.36,0,0,0
"1/28/2014",34.69,34.7741,97.41,0,0,0
"1/27/2014",34.23,34.1713,95.72,0,0,0
"1/24/2014",34.58,34.5016,96.64,0,0,0
"1/23/2014",34.72,34.745,97.32,0,0,0
"1/22/2014",34.56,34.5354,96.73,0,0,0
"1/21/2014",33.99,33.9075,94.97,0,0,0
"1/17/2014",33.69,33.7739,94.59,0,0,0
"1/16/2014",33.65,33.5994,94.1,0,0,0
"1/15/2014",33.77,33.6891,94.35,0,0,0
"1/14/2014",33.04,33.1291,92.78,0,0,1
"1/13/2014",32.81,32.8547,92.01,1,,
"1/7/2014",33.58,33.528,93.67,0,1,0
"1/6/2014",33.57,33.4426,93.43,0,0,0
"1/3/2014",33.75,33.6337,93.96,0,0,0
"1/2/2014",34.23,34.164,95.44,0,0,0
"12/31/2013",35.32,35.2318,98.42,0,0,0
"12/30/2013",35.53,35.5436,99.29,0,0,0
"12/27/2013",35.84,35.9139,100.32,0,0,0
"12/26/2013",35.65,35.6387,99.55,0,0,0
"12/24/2013",35.49,35.5216,99.22,0,0,0
"12/23/2013",35.36,35.4109,98.91,0,0,0
"12/20/2013",35.48,35.5595,99.32,0,0,0
"12/19/2013",35.32,35.4599,99.04,0,0,0
"12/18/2013",35.03,35.1096,98.06,0,0,0
"12/17/2013",34.87,34.8988,97.47,0,0,0
"12/16/2013",34.94,35.0067,97.77,0,0,0
"12/13/2013",34.64,34.7074,96.93,0,0,0
"12/12/2013",34.97,35.0268,97.82,0,0,1
"12/11/2013",34.98,34.9915,97.72,1,,
"12/5/2013",34.93,34.9516,97.38,0,1,0
"12/4/2013",34.88,34.8877,97.2,0,0,0
"12/3/2013",34.51,34.4719,96.04,0,0,0
"12/2/2013",33.68,33.6757,93.82,0,0,0
"11/29/2013",33.46,33.2819,92.72,0,0,0
"11/27/2013",33.19,33.1325,92.3,0,0,0
"11/26/2013",33.69,33.6284,93.68,0,0,0
"11/25/2013",33.82,33.776,94.09,0,0,0
"11/22/2013",34.04,34.0468,94.84,0,0,0
"11/21/2013",34.17,34.2628,95.44,0,0,0
"11/20/2013",33.63,33.6924,93.85,0,0,0
"11/19/2013",33.72,33.7073,93.89,0,0,0
"11/18/2013",33.62,33.6326,93.68,0,0,0
"11/15/2013",33.88,33.9249,94.49,0,0,0
"11/14/2013",33.93,33.8968,94.41,0,0,0
"11/13/2013",33.9,33.9261,94.49,0,0,1
"11/12/2013",33.64,33.5783,93.52,1,,
"11/6/2013",34.189,34.1648,94.8,0,1,0
"11/5/2013",33.67,33.6501,93.37,0,0,0
"11/4/2013",34.04,34.1011,94.62,0,0,0
"11/1/2013",34.129,34.099,94.61,0,0,0
"10/31/2013",34.69,34.7374,96.38,0,0,0
"10/30/2013",34.85,34.8784,96.77,0,0,0
"10/29/2013",35.41,35.3945,98.2,0,0,0
"10/28/2013",35.55,35.568,98.68,0,0,0
"10/25/2013",35.32,35.2704,97.85,0,0,0
"10/24/2013",34.99,35.0044,97.11,0,0,0
"10/23/2013",34.95,34.9149,96.86,0,0,0
"10/22/2013",35.41,35.4346,98.3,0,0,0
"10/21/2013",35.94,35.9326,99.68,0,0,0
"10/18/2013",36.45,36.4498,101.11,0,0,0
"10/17/2013",36.38,36.3638,100.87,0,0,0
"10/16/2013",36.92,36.9484,102.49,0,0,0
"10/15/2013",36.47,36.5596,101.41,0,0,1
"10/14/2013",36.87,36.9461,102.48,1,,
"10/8/2013",37.31,37.2762,103.49,0,1,0
"10/7/2013",37.14,37.1111,103.03,0,0,0
"10/4/2013",37.31,37.4048,103.84,0,0,0
"10/3/2013",37.14,37.2146,103.31,0,0,0
"10/2/2013",37.42,37.4998,104.1,0,0,0
"10/1/2013",36.68,36.7581,102.04,0,0,0
"9/30/2013",36.85,36.8633,102.33,0,0,0
"9/27/2013",36.96,37.0598,102.87,0,0,0
"9/26/2013",37.08,37.118,103.03,0,0,0
"9/25/2013",36.88,36.9853,102.66,0,0,0
"9/24/2013",37.22,37.1553,103.13,0,0,0
"9/23/2013",37.27,37.3218,103.59,0,0,0
"9/20/2013",37.77,37.7416,104.75,0,0,0
"9/19/2013",38.08,38.1422,105.86,0,0,0
"9/18/2013",38.68,38.6544,107.28,0,0,0
"9/17/2013",37.74,37.7686,104.82,0,0,0
"9/16/2013",38.11,38.2629,106.19,0,0,0
"9/13/2013",38.85,38.7514,107.54,0,0,1
"9/12/2013",38.865,38.8277,107.75,1,,
"9/6/2013",39.36,39.4811,110.53,0,1,0
"9/5/2013",38.69,38.7101,108.37,0,0,0
"9/4/2013",38.34,38.3035,107.23,0,0,0
"9/3/2013",38.76,38.7721,108.54,0,0,0
"8/30/2013",38.48,38.4559,107.65,0,0,0
"8/29/2013",38.58,38.8682,108.8,0,0,0
"8/28/2013",39.08,39.3332,110.1,0,0,0
"8/27/2013",38.87,38.9444,109.01,0,0,0
"8/26/2013",37.96,37.8411,105.92,0,0,0
"8/23/2013",37.95,38.0217,106.42,0,0,0
"8/22/2013",37.54,37.5256,105.03,0,0,0
"8/21/2013",37.17,37.1046,103.85,0,0,0
"8/20/2013",37.52,37.5554,105.11,0,0,0
"8/19/2013",38.17,38.1813,106.86,0,0,0
"8/16/2013",38.4,38.337,107.29,0,0,0
"8/15/2013",38.24,38.3019,107.19,0,0,0
"8/14/2013",38.09,38.0774,106.56,0,0,0
"8/13/2013",37.9,38.0209,106.4,0,0,1
"8/12/2013",37.76,37.707,105.52,1,,
"8/6/2013",37.46,37.4249,105.3,0,1,0
"8/5/2013",37.83,37.8734,106.56,0,0,0
"8/2/2013",37.94,38.0107,106.94,0,0,0
"8/1/2013",38.27,38.3491,107.89,0,0,0
"7/31/2013",37.36,37.3333,105.03,0,0,0
"7/30/2013",36.67,36.6407,103.08,0,0,0
"7/29/2013",37.13,37.1639,104.55,0,0,0
"7/26/2013",37.21,37.2191,104.7,0,0,0
"7/25/2013",37.58,37.5007,105.49,0,0,0
"7/24/2013",37.4,37.4657,105.39,0,0,0
"7/23/2013",38.09,38.1205,107.23,0,0,0
"7/22/2013",37.92,38.0181,106.94,0,0,0
"7/19/2013",38.45,38.3511,107.87,0,0,0
"7/18/2013",38.34,38.3304,107.81,0,0,0
"7/17/2013",37.8,37.8119,106.35,0,0,0
"7/16/2013",37.48,37.5779,105.69,0,0,0
"7/15/2013",37.67,37.6606,105.92,0,0,1
