" Date","SPY Open","SPY Low","SPY High","SPY Close","SPY Adj. Close","SPY SMA (50D)","SPY SMA (200D)"
05-20-2013,"143.28 ","143.13 ","143.96 ","166.93 ","143.40 ","136.04 ","126.27 "
05-17-2013,"142.56 ","142.37 ","143.50 ","166.94 ","143.41 ","135.83 ","126.13 "
05-16-2013,"142.42 ","141.82 ","142.91 ","165.34 ","142.04 ","135.61 ","126.00 "
05-15-2013,"141.71 ","141.67 ","142.99 ","166.12 ","142.70 ","135.41 ","125.88 "
05-14-2013,"140.60 ","140.60 ","142.05 ","165.23 ","141.94 ","135.19 ","125.74 "
05-13-2013,"140.20 ","139.87 ","140.72 ","163.54 ","140.49 ","134.97 ","125.60 "
05-10-2013,"140.02 ","139.61 ","140.50 ","163.41 ","140.38 ","134.76 ","125.46 "
05-09-2013,"140.26 ","139.57 ","140.63 ","162.88 ","139.93 ","134.55 ","125.33 "
05-08-2013,"139.53 ","139.45 ","140.36 ","163.34 ","140.32 ","134.35 ","125.20 "
05-07-2013,"139.28 ","138.89 ","139.73 ","162.60 ","139.68 ","134.11 ","125.08 "
05-06-2013,"138.73 ","138.67 ","139.18 ","161.78 ","138.98 ","133.86 ","124.97 "
05-03-2013,"138.43 ","137.26 ","139.07 ","161.37 ","138.63 ","133.68 ","124.85 "
05-02-2013,"136.32 ","136.19 ","137.36 ","159.75 ","137.24 ","133.48 ","124.73 "
05-01-2013,"136.88 ","135.82 ","136.94 ","158.28 ","135.97 ","133.33 ","124.61 "
04-30-2013,"136.82 ","136.26 ","137.21 ","159.68 ","137.18 ","133.23 ","124.50 "
04-29-2013,"136.31 ","136.09 ","137.15 ","159.30 ","136.85 ","133.09 ","124.38 "
04-26-2013,"136.02 ","135.50 ","136.25 ","158.24 ","135.94 ","132.95 ","124.26 "
04-25-2013,"136.03 ","135.82 ","136.82 ","158.52 ","136.18 ","132.84 ","124.15 "
04-24-2013,"135.59 ","135.34 ","135.99 ","157.88 ","135.63 ","132.72 ","124.04 "
04-23-2013,"134.83 ","134.16 ","135.67 ","157.78 ","135.54 ","132.60 ","123.94 "
04-22-2013,"133.83 ","132.94 ","134.48 ","156.17 ","134.16 ","132.48 ","123.85 "
04-19-2013,"132.73 ","132.40 ","133.63 ","155.48 ","133.57 ","132.38 ","123.75 "
04-18-2013,"133.47 ","131.91 ","133.51 ","154.14 ","132.42 ","132.30 ","123.66 "
04-17-2013,"134.26 ","132.54 ","134.29 ","155.11 ","133.25 ","132.23 ","123.56 "
04-16-2013,"134.26 ","133.94 ","135.29 ","157.41 ","135.23 ","132.13 ","123.45 "
04-15-2013,"135.73 ","133.24 ","135.84 ","155.12 ","133.26 ","132.01 ","123.34 "
04-12-2013,"136.32 ","135.66 ","136.63 ","158.80 ","136.42 ","131.90 ","123.22 "
04-11-2013,"136.33 ","136.20 ","137.20 ","159.19 ","136.76 ","131.74 ","123.11 "
04-10-2013,"135.02 ","134.99 ","136.48 ","158.67 ","136.31 ","131.58 ","122.98 "
04-09-2013,"134.44 ","134.00 ","135.15 ","156.75 ","134.66 ","131.43 ","122.87 "
04-08-2013,"133.39 ","132.94 ","134.20 ","156.21 ","134.20 ","131.30 ","122.77 "
04-05-2013,"132.25 ","132.10 ","133.46 ","155.16 ","133.29 ","131.17 ","122.67 "
04-04-2013,"133.53 ","133.23 ","134.16 ","155.86 ","133.89 ","131.06 ","122.57 "
04-03-2013,"134.80 ","133.00 ","134.90 ","155.23 ","133.35 ","130.94 ","122.46 "
04-02-2013,"134.54 ","134.33 ","135.05 ","156.82 ","134.72 ","130.81 ","122.35 "
04-01-2013,"134.52 ","133.73 ","134.80 ","156.05 ","134.06 ","130.64 ","122.23 "
03-28-2013,"134.09 ","133.80 ","134.75 ","156.67 ","134.59 ","130.48 ","122.11 "
03-27-2013,"133.38 ","133.16 ","134.23 ","156.19 ","134.18 ","130.30 ","122.00 "
03-26-2013,"133.66 ","133.52 ","134.21 ","156.19 ","134.18 ","130.13 ","121.88 "
03-25-2013,"134.02 ","132.60 ","134.25 ","154.95 ","133.11 ","129.96 ","121.77 "
03-22-2013,"133.03 ","132.92 ","133.67 ","155.60 ","133.67 ","129.82 ","121.65 "
03-21-2013,"132.95 ","132.38 ","133.70 ","154.36 ","132.61 ","129.64 ","121.52 "
03-20-2013,"133.60 ","133.38 ","133.97 ","155.69 ","133.75 ","129.48 ","121.39 "
03-19-2013,"133.41 ","131.94 ","133.59 ","154.61 ","132.82 ","129.30 ","121.27 "
03-18-2013,"132.59 ","132.47 ","133.71 ","154.97 ","133.13 ","129.15 ","121.16 "
03-15-2013,"133.89 ","133.42 ","134.05 ","155.83 ","133.87 ","128.98 ","121.06 "
03-14-2013,"133.69 ","133.34 ","134.11 ","156.73 ","134.05 ","128.80 ","120.95 "
03-13-2013,"133.22 ","132.76 ","133.52 ","155.91 ","133.34 ","128.55 ","120.83 "
03-12-2013,"133.35 ","132.75 ","133.51 ","155.68 ","133.15 ","128.28 ","120.72 "
03-11-2013,"132.84 ","132.68 ","133.46 ","156.03 ","133.45 ","128.04 ","120.61 "
03-08-2013,"132.96 ","132.28 ","133.12 ","155.44 ","132.94 ","127.80 ","120.50 "
03-07-2013,"132.31 ","132.16 ","132.55 ","154.78 ","132.37 ","127.57 ","120.38 "
03-06-2013,"132.43 ","131.85 ","132.50 ","154.50 ","132.14 ","127.37 ","120.27 "
03-05-2013,"131.42 ","131.40 ","132.31 ","154.29 ","131.96 ","127.19 ","120.16 "
03-04-2013,"129.80 ","129.59 ","130.79 ","152.92 ","130.79 ","127.00 ","120.06 "
03-01-2013,"129.22 ","128.64 ","130.29 ","152.11 ","130.09 ","126.85 ","119.97 "
02-28-2013,"129.92 ","129.50 ","130.74 ","151.61 ","129.67 ","126.69 ","119.89 "
02-27-2013,"128.20 ","128.08 ","130.28 ","151.91 ","129.92 ","126.51 ","119.82 "
02-26-2013,"128.05 ","127.20 ","128.46 ","150.02 ","128.31 ","126.34 ","119.74 "
02-25-2013,"130.54 ","127.43 ","130.74 ","149.00 ","127.43 ","126.21 ","119.67 "
02-22-2013,"129.27 ","128.71 ","129.91 ","151.89 ","129.91 ","126.10 ","119.61 "
02-21-2013,"129.11 ","128.24 ","129.51 ","150.42 ","128.65 ","125.92 ","119.53 "
02-20-2013,"130.98 ","129.37 ","131.02 ","151.34 ","129.44 ","125.77 ","119.48 "
02-19-2013,"130.32 ","130.14 ","131.10 ","153.25 ","131.07 ","125.59 ","119.42 "
02-15-2013,"130.37 ","129.62 ","130.51 ","152.11 ","130.09 ","125.37 ","119.36 "
02-14-2013,"129.74 ","129.59 ","130.40 ","152.29 ","130.25 ","125.17 ","119.29 "
02-13-2013,"130.28 ","129.76 ","130.52 ","152.15 ","130.13 ","124.97 ","119.23 "
02-12-2013,"129.81 ","129.67 ","130.26 ","152.02 ","130.02 ","124.78 ","119.17 "
02-11-2013,"129.78 ","129.48 ","129.92 ","151.77 ","129.80 ","124.59 ","119.10 "
02-08-2013,"129.33 ","129.33 ","129.91 ","151.80 ","129.83 ","124.40 ","119.03 "
02-07-2013,"129.32 ","128.17 ","129.44 ","150.96 ","129.11 ","124.18 ","118.96 "
02-06-2013,"128.73 ","128.64 ","129.37 ","151.16 ","129.28 ","124.00 ","118.89 "
02-05-2013,"128.59 ","128.54 ","129.56 ","151.05 ","129.19 ","123.81 ","118.82 "
02-04-2013,"128.56 ","127.80 ","129.37 ","149.53 ","127.89 ","123.60 ","118.76 "
02-01-2013,"128.85 ","128.62 ","129.50 ","151.24 ","129.35 ","123.40 ","118.71 "
01-31-2013,"128.20 ","127.95 ","128.62 ","149.70 ","128.03 ","123.18 ","118.63 "
01-30-2013,"128.84 ","128.23 ","129.09 ","150.07 ","128.35 ","122.94 ","118.57 "
01-29-2013,"128.09 ","128.01 ","129.02 ","150.66 ","128.85 ","122.67 ","118.51 "
01-28-2013,"128.54 ","127.87 ","128.57 ","150.07 ","128.35 ","122.41 ","118.44 "
01-25-2013,"128.19 ","127.75 ","128.50 ","150.25 ","128.50 ","122.18 ","118.37 "
01-24-2013,"127.56 ","127.44 ","128.41 ","149.41 ","127.79 ","121.96 ","118.31 "
01-23-2013,"127.55 ","127.32 ","127.86 ","149.37 ","127.75 ","121.75 ","118.26 "
01-22-2013,"126.86 ","126.56 ","127.55 ","149.13 ","127.55 ","121.54 ","118.21 "
01-18-2013,"126.55 ","126.09 ","127.00 ","148.33 ","126.86 ","121.36 ","118.16 "
01-17-2013,"126.32 ","125.85 ","126.94 ","148.00 ","126.58 ","121.25 ","118.13 "
01-16-2013,"125.53 ","125.39 ","125.96 ","147.05 ","125.77 ","121.13 ","118.08 "
01-15-2013,"125.12 ","125.04 ","125.90 ","147.07 ","125.78 ","121.02 ","118.05 "
01-14-2013,"125.63 ","125.24 ","125.78 ","146.97 ","125.70 ","120.93 ","118.01 "
01-11-2013,"125.76 ","125.39 ","125.85 ","147.07 ","125.78 ","120.81 ","117.97 "
01-10-2013,"125.49 ","124.84 ","125.80 ","147.08 ","125.79 ","120.70 ","117.94 "
01-09-2013,"124.76 ","124.56 ","125.14 ","145.92 ","124.80 ","120.59 ","117.90 "
01-08-2013,"124.62 ","124.00 ","124.79 ","145.55 ","124.48 ","120.48 ","117.86 "
01-07-2013,"124.74 ","124.38 ","125.25 ","145.97 ","124.84 ","120.40 ","117.82 "
01-04-2013,"124.84 ","124.59 ","125.39 ","146.37 ","125.19 ","120.34 ","117.79 "
01-03-2013,"124.86 ","124.30 ","125.19 ","145.73 ","124.64 ","120.27 ","117.75 "
01-02-2013,"124.11 ","123.78 ","125.00 ","146.06 ","124.92 ","120.25 ","117.72 "
12-31-2012,"119.45 ","119.34 ","121.93 ","142.41 ","121.80 ","120.24 ","117.68 "
12-28-2012,"120.28 ","119.63 ","120.95 ","140.03 ","119.76 ","120.27 ","117.66 "
12-27-2012,"121.27 ","119.67 ","121.52 ","141.56 ","121.07 ","120.32 ","117.65 "
12-26-2012,"122.00 ","120.89 ","122.06 ","141.75 ","121.23 ","120.33 ","117.62 "
12-24-2012,"121.86 ","121.61 ","121.93 ","142.35 ","121.75 ","120.34 ","117.59 "
12-21-2012,"121.59 ","121.40 ","123.23 ","142.79 ","122.12 ","120.34 ","117.55 "
12-20-2012,"122.61 ","122.27 ","123.26 ","145.12 ","123.24 ","120.35 ","117.51 "
12-19-2012,"123.59 ","122.50 ","123.63 ","144.29 ","122.54 ","120.35 ","117.46 "
12-18-2012,"122.29 ","122.11 ","123.57 ","145.37 ","123.45 ","120.39 ","117.42 "
12-17-2012,"120.99 ","120.96 ","122.16 ","143.77 ","122.10 ","120.40 ","117.37 "
12-14-2012,"120.86 ","120.49 ","121.09 ","142.11 ","120.68 ","120.42 ","117.34 "
12-13-2012,"121.80 ","120.83 ","122.15 ","142.63 ","121.13 ","120.46 ","117.31 "
12-12-2012,"122.29 ","121.71 ","122.76 ","143.51 ","121.88 ","120.49 ","117.28 "
12-11-2012,"121.49 ","121.43 ","122.38 ","143.44 ","121.82 ","120.50 ","117.24 "
12-10-2012,"120.77 ","120.72 ","121.28 ","142.47 ","120.99 ","120.52 ","117.21 "
12-07-2012,"121.04 ","120.31 ","121.18 ","142.41 ","120.95 ","120.53 ","117.17 "
12-06-2012,"120.06 ","119.88 ","120.63 ","141.98 ","120.58 ","120.56 ","117.14 "
12-05-2012,"120.06 ","119.21 ","120.73 ","141.50 ","120.17 ","120.62 ","117.11 "
12-04-2012,"120.12 ","119.63 ","120.48 ","141.25 ","119.96 ","120.70 ","117.08 "
12-03-2012,"121.27 ","120.03 ","121.37 ","141.45 ","120.13 ","120.78 ","117.05 "
11-30-2012,"120.71 ","120.30 ","120.95 ","142.16 ","120.72 ","120.85 ","117.01 "
11-29-2012,"120.58 ","120.06 ","121.03 ","142.12 ","120.69 ","120.92 ","116.97 "
11-28-2012,"118.69 ","118.05 ","120.20 ","141.46 ","120.13 ","120.98 ","116.93 "
11-27-2012,"119.67 ","119.10 ","120.07 ","140.33 ","119.17 ","121.07 ","116.89 "
11-26-2012,"119.45 ","119.06 ","120.05 ","141.05 ","119.79 ","121.16 ","116.86 "
11-23-2012,"119.00 ","118.93 ","120.08 ","141.35 ","120.04 ","121.20 ","116.83 "
11-21-2012,"118.31 ","118.07 ","118.53 ","139.45 ","118.43 ","121.23 ","116.79 "
11-20-2012,"117.97 ","117.26 ","118.40 ","139.19 ","118.21 ","121.29 ","116.77 "
11-19-2012,"117.11 ","115.84 ","118.17 ","139.13 ","118.16 ","121.36 ","116.74 "
11-16-2012,"115.41 ","114.39 ","116.04 ","136.37 ","115.81 ","121.43 ","116.70 "
11-15-2012,"115.48 ","114.80 ","115.91 ","135.70 ","115.24 ","121.49 ","116.68 "
11-14-2012,"117.37 ","115.17 ","117.56 ","135.93 ","115.44 ","121.57 ","116.65 "
11-13-2012,"116.81 ","116.65 ","118.26 ","137.79 ","117.02 ","121.65 ","116.62 "
11-12-2012,"117.70 ","117.16 ","117.88 ","138.26 ","117.42 ","121.68 ","116.59 "
11-09-2012,"116.87 ","116.81 ","118.42 ","138.16 ","117.33 ","121.72 ","116.55 "
11-08-2012,"118.64 ","117.14 ","119.24 ","138.04 ","117.23 ","121.77 ","116.52 "
11-07-2012,"120.30 ","118.10 ","120.32 ","139.72 ","118.66 ","121.81 ","116.48 "
11-06-2012,"120.83 ","120.70 ","121.88 ","142.96 ","121.41 ","121.83 ","116.44 "
11-05-2012,"120.04 ","119.68 ","120.74 ","141.85 ","120.46 ","121.78 ","116.39 "
11-02-2012,"122.02 ","120.09 ","122.05 ","141.56 ","120.22 ","121.77 ","116.33 "
11-01-2012,"120.30 ","120.19 ","121.45 ","142.83 ","121.30 ","121.76 ","116.28 "
10-31-2012,"120.47 ","119.47 ","120.62 ","141.35 ","120.04 ","121.73 ","116.21 "
10-26-2012,"120.00 ","119.23 ","120.46 ","141.35 ","120.04 ","121.73 ","116.15 "
10-25-2012,"120.61 ","119.38 ","120.83 ","141.43 ","120.11 ","121.73 ","116.09 "
10-24-2012,"120.53 ","119.57 ","120.68 ","141.02 ","119.76 ","121.71 ","116.03 "
10-23-2012,"120.47 ","119.60 ","120.64 ","141.42 ","120.10 ","121.69 ","115.98 "
10-22-2012,"121.57 ","120.83 ","122.01 ","143.41 ","121.79 ","121.67 ","115.91 "
10-19-2012,"123.61 ","121.48 ","123.62 ","143.39 ","121.77 ","121.61 ","115.84 "
10-18-2012,"123.84 ","123.42 ","124.43 ","145.82 ","123.84 ","121.55 ","115.76 "
10-17-2012,"123.68 ","123.50 ","124.26 ","146.20 ","124.16 ","121.45 ","115.68 "
10-16-2012,"122.94 ","122.85 ","123.68 ","145.54 ","123.60 ","121.34 ","115.59 "
10-15-2012,"121.64 ","121.25 ","122.49 ","144.08 ","122.36 ","121.23 ","115.50 "
10-12-2012,"121.83 ","121.09 ","122.25 ","142.89 ","121.35 ","121.13 ","115.41 "
10-11-2012,"122.53 ","121.72 ","122.71 ","143.36 ","121.75 ","121.01 ","115.33 "
10-10-2012,"122.44 ","121.52 ","122.56 ","143.28 ","121.68 ","120.90 ","115.25 "
10-09-2012,"123.59 ","122.42 ","123.69 ","144.20 ","122.46 ","120.80 ","115.17 "
10-08-2012,"123.65 ","123.40 ","124.09 ","145.64 ","123.69 ","120.69 ","115.08 "
10-05-2012,"124.76 ","123.73 ","124.97 ","146.14 ","124.11 ","120.56 ","114.98 "
10-04-2012,"123.68 ","123.51 ","124.28 ","146.13 ","124.10 ","120.38 ","114.88 "
10-03-2012,"123.05 ","122.40 ","123.51 ","145.09 ","123.22 ","120.16 ","114.76 "
10-02-2012,"123.07 ","122.15 ","123.27 ","144.50 ","122.72 ","119.96 ","114.66 "
10-01-2012,"122.73 ","122.30 ","123.73 ","144.34 ","122.58 ","119.79 ","114.55 "
09-28-2012,"122.37 ","121.83 ","122.77 ","143.97 ","122.27 ","119.64 ","114.44 "
09-27-2012,"122.20 ","121.88 ","123.12 ","144.64 ","122.83 ","119.52 ","114.34 "
09-26-2012,"122.35 ","121.40 ","122.38 ","143.29 ","121.69 ","119.38 ","114.25 "
09-25-2012,"123.96 ","122.34 ","124.19 ","144.10 ","122.38 ","119.25 ","114.16 "
09-24-2012,"123.27 ","123.17 ","123.97 ","145.65 ","123.69 ","119.10 ","114.06 "
09-21-2012,"124.53 ","123.83 ","124.56 ","145.87 ","123.88 ","118.91 ","113.97 "
09-20-2012,"123.36 ","123.02 ","124.00 ","146.71 ","123.93 ","118.69 ","113.88 "
09-19-2012,"124.00 ","123.68 ","124.32 ","146.70 ","123.92 ","118.48 ","113.78 "
09-18-2012,"123.74 ","123.54 ","124.02 ","146.62 ","123.85 ","118.27 ","113.68 "
09-17-2012,"124.13 ","123.64 ","124.34 ","146.74 ","123.96 ","118.08 ","113.58 "
09-14-2012,"124.07 ","123.97 ","125.11 ","147.24 ","124.38 ","117.89 ","113.48 "
09-13-2012,"121.95 ","121.63 ","124.21 ","146.59 ","123.83 ","117.71 ","113.36 "
09-12-2012,"121.97 ","121.56 ","122.11 ","144.39 ","121.97 ","117.56 ","113.24 "
09-11-2012,"121.30 ","121.27 ","121.95 ","143.91 ","121.57 ","117.42 ","113.11 "
09-10-2012,"121.80 ","121.19 ","122.01 ","143.51 ","121.23 ","117.29 ","112.99 "
09-07-2012,"121.65 ","121.54 ","121.97 ","144.33 ","121.92 ","117.11 ","112.88 "
09-06-2012,"119.75 ","119.74 ","121.46 ","143.77 ","121.45 ","116.92 ","112.77 "
09-05-2012,"119.18 ","118.79 ","119.50 ","140.91 ","119.03 ","116.72 ","112.67 "
09-04-2012,"119.14 ","118.37 ","119.50 ","141.03 ","119.13 ","116.56 ","112.58 "
08-31-2012,"119.35 ","118.57 ","119.80 ","141.16 ","119.24 ","116.43 ","112.50 "
08-30-2012,"119.02 ","118.42 ","119.06 ","140.49 ","118.68 ","116.29 ","112.43 "
08-29-2012,"119.55 ","119.21 ","119.86 ","141.51 ","119.54 ","116.20 ","112.35 "
08-28-2012,"119.26 ","119.08 ","119.82 ","141.40 ","119.45 ","116.10 ","112.28 "
08-27-2012,"119.86 ","119.39 ","120.02 ","141.54 ","119.56 ","115.98 ","112.20 "
08-24-2012,"118.52 ","118.45 ","119.81 ","141.51 ","119.54 ","115.86 ","112.12 "
08-23-2012,"119.50 ","118.63 ","119.51 ","140.66 ","118.82 ","115.71 ","112.05 "
08-22-2012,"119.45 ","119.17 ","119.99 ","141.82 ","119.80 ","115.55 ","111.98 "
08-21-2012,"120.41 ","119.49 ","120.87 ","141.76 ","119.75 ","115.39 ","111.90 "
08-20-2012,"119.94 ","119.61 ","120.14 ","142.19 ","120.11 ","115.21 ","111.83 "
08-17-2012,"120.15 ","119.83 ","120.21 ","142.18 ","120.10 ","115.04 ","111.75 "
08-16-2012,"119.23 ","118.94 ","120.09 ","141.99 ","119.94 ","114.86 ","111.65 "
08-15-2012,"118.80 ","118.73 ","119.27 ","140.95 ","119.07 ","114.68 ","111.57 "
08-14-2012,"119.35 ","118.58 ","119.43 ","140.79 ","118.93 ","114.47 ","111.51 "
08-13-2012,"118.77 ","118.30 ","118.97 ","140.77 ","118.91 ","114.24 ","111.45 "
08-10-2012,"118.30 ","118.10 ","119.01 ","140.84 ","118.97 ","114.02 ","111.38 "
08-09-2012,"118.51 ","118.39 ","119.01 ","140.61 ","118.78 ","113.85 ","111.29 "
08-08-2012,"118.14 ","118.10 ","118.81 ","140.49 ","118.68 ","113.69 ","111.22 "
08-07-2012,"118.41 ","118.29 ","119.04 ","140.32 ","118.53 ","113.56 ","111.14 "
08-06-2012,"118.03 ","117.89 ","118.41 ","139.62 ","117.94 ","113.41 ","111.06 "
08-03-2012,"117.05 ","115.46 ","117.96 ","139.35 ","117.71 ","113.28 ","110.97 "
08-02-2012,"115.35 ","114.53 ","116.21 ","136.64 ","115.42 ","113.15 ","110.89 "
08-01-2012,"117.16 ","116.07 ","117.19 ","137.59 ","116.23 ","113.06 ","110.81 "
07-31-2012,"116.99 ","116.33 ","117.31 ","137.71 ","116.33 ","112.95 ","110.74 "
07-30-2012,"117.01 ","116.80 ","117.70 ","138.68 ","117.15 ","112.81 ","110.66 "
07-27-2012,"115.64 ","115.00 ","117.48 ","138.68 ","117.14 ","112.66 ","110.58 "
07-26-2012,"114.79 ","114.26 ","115.27 ","136.17 ","115.03 ","112.55 ","110.49 "
07-25-2012,"113.37 ","112.56 ","113.67 ","133.96 ","113.16 ","112.49 ","110.41 "
07-24-2012,"114.20 ","112.37 ","114.25 ","133.93 ","113.13 ","112.48 ","110.33 "
07-23-2012,"113.59 ","113.06 ","115.21 ","135.09 ","114.11 ","112.50 ","110.24 "
07-20-2012,"115.69 ","115.15 ","115.86 ","136.47 ","115.28 ","112.51 ","110.15 "
07-19-2012,"116.28 ","115.91 ","116.73 ","137.73 ","116.35 ","112.48 ","110.04 "
07-18-2012,"114.92 ","114.85 ","116.27 ","137.37 ","116.04 ","112.45 ","109.92 "
07-17-2012,"114.86 ","113.66 ","115.42 ","136.36 ","115.19 ","112.43 ","109.81 "
07-16-2012,"114.41 ","113.95 ","114.74 ","135.43 ","114.40 ","112.43 ","109.71 "
07-13-2012,"113.08 ","113.06 ","114.79 ","135.75 ","114.67 ","112.48 ","109.62 "
07-12-2012,"112.67 ","112.01 ","113.39 ","133.51 ","112.78 ","112.55 ","109.53 "
07-11-2012,"113.37 ","112.67 ","113.70 ","134.16 ","113.33 ","112.66 ","109.45 "
07-10-2012,"114.89 ","112.92 ","115.08 ","134.14 ","113.31 ","112.74 ","109.36 "
07-09-2012,"114.36 ","113.79 ","114.52 ","135.32 ","114.31 ","112.84 ","109.26 "
07-06-2012,"114.44 ","113.91 ","114.69 ","135.49 ","114.45 ","112.91 ","109.18 "
07-05-2012,"115.64 ","115.13 ","116.40 ","136.79 ","115.55 ","112.96 ","109.10 "
07-03-2012,"115.29 ","115.17 ","116.16 ","137.41 ","116.08 ","112.95 ","109.02 "
07-02-2012,"115.29 ","114.48 ","115.43 ","136.51 ","115.31 ","112.93 ","108.95 "
06-29-2012,"114.21 ","113.91 ","115.11 ","136.10 ","114.97 ","112.94 ","108.88 "
06-28-2012,"111.75 ","110.90 ","112.34 ","132.79 ","112.17 ","112.96 ","108.79 "
06-27-2012,"111.86 ","111.48 ","112.71 ","133.17 ","112.50 ","113.05 ","108.72 "
06-26-2012,"111.25 ","110.60 ","111.83 ","131.98 ","111.49 ","113.13 ","108.64 "
06-25-2012,"111.55 ","110.53 ","111.59 ","131.32 ","110.93 ","113.21 ","108.56 "
06-22-2012,"112.46 ","112.03 ","112.95 ","133.46 ","112.74 ","113.29 ","108.50 "
06-21-2012,"114.58 ","111.78 ","114.70 ","132.44 ","111.88 ","113.37 ","108.43 "
06-20-2012,"114.64 ","113.42 ","114.97 ","135.48 ","114.44 ","113.44 ","108.36 "
06-19-2012,"114.11 ","113.51 ","115.09 ","135.70 ","114.63 ","113.43 ","108.27 "
06-18-2012,"112.84 ","112.59 ","113.81 ","134.40 ","113.53 ","113.46 ","108.20 "
06-15-2012,"112.67 ","112.43 ","113.41 ","134.14 ","113.31 ","113.54 ","108.14 "
06-14-2012,"111.22 ","110.91 ","112.61 ","133.47 ","112.17 ","113.63 ","108.07 "
06-13-2012,"111.38 ","110.61 ","112.07 ","132.07 ","110.99 ","113.76 ","108.02 "
06-12-2012,"110.75 ","110.22 ","111.78 ","132.92 ","111.70 ","113.92 ","107.95 "
06-11-2012,"112.75 ","110.32 ","112.82 ","131.41 ","110.44 ","114.05 ","107.87 "
06-08-2012,"110.69 ","110.33 ","111.88 ","133.10 ","111.85 ","114.20 ","107.81 "
06-07-2012,"112.17 ","110.74 ","112.22 ","132.05 ","110.97 ","114.32 ","107.73 "
06-06-2012,"109.22 ","109.19 ","110.95 ","131.97 ","110.90 ","114.48 ","107.64 "
06-05-2012,"107.44 ","107.38 ","108.63 ","129.07 ","108.47 ","114.64 ","107.55 "
06-04-2012,"107.90 ","106.84 ","108.19 ","128.10 ","107.65 ","114.82 ","107.48 "
06-01-2012,"108.75 ","107.70 ","110.51 ","128.16 ","107.70 ","115.00 ","107.44 "
05-31-2012,"110.69 ","109.53 ","111.31 ","131.47 ","110.48 ","115.21 ","107.40 "
05-30-2012,"111.40 ","110.50 ","112.35 ","131.76 ","110.73 ","115.36 ","107.34 "
05-29-2012,"111.90 ","110.23 ","112.55 ","133.70 ","112.36 ","115.51 ","107.28 "
05-25-2012,"111.33 ","110.74 ","111.64 ","132.10 ","111.01 ","115.62 ","107.20 "
05-24-2012,"111.46 ","110.44 ","111.64 ","132.53 ","111.38 ","115.76 ","107.11 "
05-23-2012,"110.30 ","109.24 ","111.32 ","132.27 ","111.16 ","115.87 ","107.04 "
05-22-2012,"111.19 ","110.38 ","111.96 ","132.20 ","111.10 ","115.99 ","106.95 "
05-21-2012,"109.38 ","109.21 ","110.95 ","131.97 ","110.90 ","116.07 ","106.89 "
05-18-2012,"110.40 ","108.87 ","110.59 ","129.74 ","109.03 ","116.15 ","106.83 "
05-17-2012,"111.65 ","109.91 ","111.79 ","130.86 ","109.97 ","116.27 ","106.81 "
05-16-2012,"112.56 ","111.60 ","113.07 ","132.83 ","111.63 ","116.34 ","106.78 "
05-15-2012,"112.63 ","111.88 ","113.29 ","133.34 ","112.06 ","116.36 ","106.75 "
05-14-2012,"112.87 ","112.53 ","113.97 ","134.11 ","112.70 ","116.41 ","106.73 "
05-11-2012,"113.59 ","113.54 ","115.02 ","135.61 ","113.96 ","116.45 ","106.70 "
05-10-2012,"114.86 ","114.05 ","115.01 ","136.02 ","114.31 ","116.48 ","106.67 "
05-09-2012,"113.53 ","113.02 ","114.80 ","135.74 ","114.07 ","116.48 ","106.65 "
05-08-2012,"114.53 ","113.38 ","114.94 ","136.55 ","114.75 ","116.51 ","106.64 "
05-07-2012,"114.72 ","114.68 ","115.60 ","137.10 ","115.22 ","116.51 ","106.62 "
05-04-2012,"116.40 ","115.06 ","117.07 ","137.00 ","115.13 ","116.49 ","106.60 "
05-03-2012,"117.94 ","116.80 ","118.03 ","139.25 ","117.02 ","116.48 ","106.57 "
05-02-2012,"117.59 ","117.20 ","118.04 ","140.32 ","117.93 ","116.41 ","106.54 "
05-01-2012,"117.48 ","117.34 ","119.05 ","140.74 ","118.27 ","116.34 ","106.49 "
04-30-2012,"117.75 ","117.22 ","117.83 ","139.87 ","117.54 ","116.25 ","106.44 "
04-27-2012,"118.14 ","117.48 ","118.32 ","140.39 ","117.98 ","116.18 ","106.39 "
04-26-2012,"116.72 ","116.65 ","117.92 ","140.16 ","117.79 ","116.07 ","106.35 "
04-25-2012,"116.52 ","116.42 ","117.02 ","139.19 ","116.97 ","115.98 ","106.30 "
04-24-2012,"115.06 ","114.96 ","115.69 ","137.31 ","115.39 ","115.90 ","106.26 "
04-23-2012,"114.75 ","114.24 ","115.06 ","136.79 ","114.96 ","115.85 ","106.24 "
04-20-2012,"116.25 ","115.86 ","116.67 ","137.95 ","115.93 ","115.81 ","106.23 "
04-19-2012,"116.50 ","115.19 ","116.94 ","137.72 ","115.74 ","115.76 ","106.20 "
04-18-2012,"116.36 ","116.29 ","116.88 ","138.61 ","116.48 ","115.70 ","106.18 "
04-17-2012,"115.84 ","115.72 ","117.11 ","139.08 ","116.88 ","115.62 ","106.15 "
04-16-2012,"115.84 ","114.78 ","116.01 ","137.05 ","115.17 ","115.53 ","106.11 "
04-13-2012,"116.37 ","115.14 ","116.66 ","137.14 ","115.25 ","115.45 ","106.07 "
04-12-2012,"115.24 ","115.16 ","116.73 ","138.79 ","116.64 ","115.36 ","106.03 "
04-11-2012,"115.38 ","114.92 ","115.59 ","137.00 ","115.13 ","115.22 ","105.98 "
