Date,Close,Open,Low,High,Volume,Turnover
27-Nov-15,104.24,104.72,104,104.88,"1,327,445","138,609,121.04"
25-Nov-15,107.12,104.88,103.68,107.36,"3,389,629","358,335,963.68"
24-Nov-15,106.56,106.8,105.56,108,"3,195,022","340,890,191.08"
23-Nov-15,104.16,102.72,102.56,105.88,"3,630,652","377,969,995.47"
20-Nov-15,103.44,103.52,102.88,106.24,"4,722,020","491,202,748.44"
19-Nov-15,103.68,103.36,102.88,104.24,"2,807,155","290,639,575.41"
18-Nov-15,104.4,105.12,102.64,105.6,"3,094,347","321,962,143.12"
17-Nov-15,104.08,105.36,103.52,105.76,"2,872,347","299,973,822.18"
16-Nov-15,107.12,104,102.48,107.44,"4,723,427","495,185,231.18"
13-Nov-15,104.48,105.6,103.28,105.84,"4,322,937","451,580,246.44"
12-Nov-15,106.8,107.6,106.56,109.6,"4,195,873","451,057,511.49"
11-Nov-15,110.08,112.48,109.12,112.7064,"3,019,282","333,156,886.21"
10-Nov-15,112.72,112,111.92,114.32,"1,985,974","224,672,059.01"
9-Nov-15,112.64,112.8,111.6,113.84,"2,782,214","313,104,632.52"
6-Nov-15,113.84,114.32,112.8,114.96,"2,799,958","318,548,668.83"
5-Nov-15,115.84,117.36,115.36,118.72,"3,267,376","381,818,151.85"
4-Nov-15,118.8,121.6,118,122.24,"3,222,873","385,706,043.22"
3-Nov-15,122.24,120.32,119.52,123.6,"4,542,542","553,750,808.17"
2-Nov-15,118,117.52,117.16,119.36,"2,009,445","236,974,564.30"
30-Oct-15,118.48,117.28,116.5608,120.16,"2,415,291","285,674,377.34"
29-Oct-15,117.04,117.68,116.64,119.52,"2,749,212","324,112,723.72"
28-Oct-15,117.52,111.76,111.28,117.6,"6,116,984","708,661,902.92"
27-Oct-15,110.56,109.68,108.88,110.8,"3,298,110","362,515,050.81"
